Section,Key,Value
Essentials,Product Collection,Intel® RAID Backup (Batteries/Flash)
Essentials,Code Name,Products formerly RAID
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q4'16
Essentials,Expected Discontinuance,2022
Essentials,EOL Announce,"Monday, October 25, 2021"
Essentials,Last Order,"Friday, September 16, 2022"
Essentials,Last Receipt Attributes,"Wednesday, May 17, 2023"
Essentials,Long Life,Yes
Essentials,Supported Devices,SAS/SATA
Essentials,Included Items,"(1) maintenance free backup unit (super capacitor module, cable, and bracket)"
Supplemental Information,Description,Maintenance Free Backup Unit designed for the Intel® Integrated RAID Module RMS3AC160
