Section,Key,Value
Essentials,Product Collection,Intel® Xeon® Processor E5 Family
Essentials,Code Name,Products formerly Sandy Bridge EP
Essentials,Vertical Segment,Embedded
Essentials,Processor Number,E5-2658
Essentials,Lithography,32 nm
Essentials,Recommended Customer Price,$1479.00
CPU Specifications,Total Cores,8
CPU Specifications,Total Threads,16
CPU Specifications,Max Turbo Frequency,2.40 GHz
CPU Specifications,Intel® Turbo Boost Technology 2.0 Frequency‡,2.40 GHz
CPU Specifications,Processor Base Frequency,2.10 GHz
CPU Specifications,Cache,20 MB Intel® Smart Cache
CPU Specifications,Bus Speed,8 GT/s
CPU Specifications,# of QPI Links,2
CPU Specifications,Supported FSBs,No
CPU Specifications,TDP,95 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q1'12
Supplemental Information,Expected Discontinuance,Q1'19
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Tuesday, June 30, 2020"
Supplemental Information,Embedded Options Available,Yes
Supplemental Information,Use Conditions,Communications
Memory Specifications,Max Memory Size (dependent on memory type),384 GB
Memory Specifications,Memory Types,DDR3 800/1066/1333/1600
Memory Specifications,Max # of Memory Channels,4
Memory Specifications,Max Memory Bandwidth,51.2 GB/s
Memory Specifications,ECC Memory Supported‡,Yes
Expansion Options,Scalability,2S Only
Expansion Options,PCI Express Revision,3.0
Expansion Options,PCI Express Configurations‡,Gen 3.0
Expansion Options,Max # of PCI Express Lanes,40
Package Specifications,Sockets Supported,FCLGA2011
Package Specifications,Max CPU Configuration,2
Package Specifications,TCASE,88°C
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Intel® Flex Memory Access,No
Advanced Technologies,Intel® Identity Protection Technology‡,No
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
