Section,Key,Value
Essentials,Product Collection,Intel® Arria® 10 SX SoC FPGA
Essentials,Marketing Status,Launched
Essentials,Launch Date,2013
Essentials,Lithography,20 nm
Resources,Logic Elements (LE),160000
Resources,Adaptive Logic Modules (ALM),61510
Resources,Adaptive Logic Module (ALM) Registers,246040
Resources,Fabric and I/O Phase-Locked Loops (PLLs),12
Resources,Maximum Embedded Memory,10 Mb
Resources,Digital Signal Processing (DSP) Blocks,156
Resources,Digital Signal Processing (DSP) Format,"Multiply, Multiply and Accumulate, Variable Precision, Fixed Point (hard IP), Floating Point (hard IP)"
Resources,Hard Processor System (HPS),Dual-core Arm* Cortex*-A9
Resources,Hard Memory Controllers,Yes
Resources,External Memory Interfaces (EMIF),"DDR4, DDR3, QDR II, QDR II+, QDR IV, LPDDR3, DDR3L"
I/O Specifications,Maximum User I/O Count†,288
I/O Specifications,I/O Standards Support,"3.0 V LVTTL, 1.2 V to 3.0 V LVCMOS, SSTL, POD, HSTL, HSUL, Differential SSTL, Differential POD, Differential HSTL, Differential HSUL, LVDS, Mini-LVDS, RSDS, LVPECL"
I/O Specifications,Maximum LVDS Pairs,120
I/O Specifications,Maximum Non-Return to Zero (NRZ) Transceivers†,12
I/O Specifications,Maximum Non-Return to Zero (NRZ) Data Rate†,17.4 Gbps
I/O Specifications,Transceiver Protocol Hard IP,PCIe Gen3
Advanced Technologies,FPGA Bitstream Security,Yes
Package Specifications,Package Options,"U484, F672, F780"
Supplemental Information,Additional Information,Product Table (Family Comparison)DatasheetAll FPGA Documentation
