Section,Key,Value
Essentials,Product Collection,Intel® Server System S9200WK Family
Essentials,Code Name,Products formerly Walker Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'19
Essentials,Expected Discontinuance,2022
Essentials,EOL Announce,"Friday, July 1, 2022"
Essentials,Last Order,"Wednesday, November 30, 2022"
Essentials,Limited 3-year Warranty,Yes
Essentials,Supported Operating Systems,"Red Hat Enterprise Linux 7.6*, SUSE Linux Enterprise Server 12 SP4*, CentOS 7.4*"
Essentials,Board Form Factor,8.33” x 21.5”
Essentials,Chassis Form Factor,2U Rack front IO
Essentials,Integrated Systems Available,Yes
Essentials,Integrated BMC with IPMI,2.0
Essentials,TDP,350 W
Essentials,Included Items,(1) Server board(1)  2U service module tray(2)  Intel® Xeon® Platinum 9242 Processor(2) 2U riser assembly(1) Liquid cooling loop kit
Essentials,Board Chipset,Intel® C621 Chipset
Essentials,Target Market,High Performance Computing
Supplemental Information,Description,S9200WK Compute Module for use in Intel® Data Center Blocks featuring Intel® Xeon®Platinum 9200 processors housed in new 2U front I/O Intel® Server Chassis FC2000.
Memory Specifications,Max Memory Size (dependent on memory type),3 TB
Memory Specifications,Memory Types,DDR4 RDIMM 2933
Memory Specifications,Max # of Memory Channels,24
Memory Specifications,Intel® Optane™ Persistent Memory Supported,No
Expansion Options,PCIe x16 Gen 3,4
Package Specifications,Max CPU Configuration,2
Advanced Technologies,Intel® Optane™ Memory Supported‡,No
Advanced Technologies,TPM Version,2.0
