Section,Key,Value
Essentials,Product Collection,Intel® Pentium® Processor D Series
Essentials,Code Name,Products formerly Broadwell
Essentials,Vertical Segment,Server
Essentials,Processor Number,D1507
Essentials,Lithography,14 nm
Essentials,Recommended Customer Price,$85.00
CPU Specifications,Total Cores,2
CPU Specifications,Total Threads,2
CPU Specifications,Processor Base Frequency,1.20 GHz
CPU Specifications,Cache,3 MB
CPU Specifications,TDP,20 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q4'15
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Saturday, December 31, 2022"
Supplemental Information,Embedded Options Available,Yes
Supplemental Information,Use Conditions,Communications Commercial Temp
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),128 GB
Memory Specifications,Memory Types,"DDR4, DDR3"
Memory Specifications,Maximum Memory Speed,1600 MHz
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,ECC Memory Supported‡,Yes
Expansion Options,Scalability,1S Only
Expansion Options,PCI Express Revision,2.0/3.0
Expansion Options,PCI Express Configurations‡,x4 x8 x16
Expansion Options,Max # of PCI Express Lanes,32
I/O Specifications,# of USB Ports,8
I/O Specifications,USB Revision,2.0/3.0
I/O Specifications,Total # of SATA Ports,6
I/O Specifications,Integrated LAN,Yes
I/O Specifications,General Purpose IO,Yes
I/O Specifications,UART,Yes
Networking Specifications,Interfaces Supported,"SFI, KX, KX4, 1000Base-T, 10GBase-T"
Package Specifications,Sockets Supported,FCBGA1667
Package Specifications,Max CPU Configuration,1
Package Specifications,Package Size,37.5mm x 37.5mm
Advanced Technologies,Intel® Turbo Boost Technology‡,No
Advanced Technologies,Intel® Hyper-Threading Technology‡,No
Advanced Technologies,Intel® Transactional Synchronization Extensions,Yes
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,Intel® AVX2
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Identity Protection Technology‡,Yes
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® OS Guard,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
