Section,Key,Value
Essentials,Product Collection,Management Module Options
Essentials,Code Name,Products formerly Grizzly Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'12
Essentials,Expected Discontinuance,Q4'16
Essentials,EOL Announce,"Thursday, December 15, 2016"
Essentials,Last Order,"Wednesday, March 1, 2017"
Essentials,Last Receipt Attributes,"Thursday, June 1, 2017"
Essentials,Included Items,"Intel Remote management module NIC, Activation key"
Supplemental Information,Description,"Intel Remote Management Module 4 with activation key - revised for rack systems, direct dock to board"
