Section,Key,Value
Essentials,Product Collection,Intel Agilex® Development Kits
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'20
Essentials,Featured FPGA,Intel Agilex® 7 FPGA F-Series AGFB014R24B2E2EV
Essentials,Logic Elements (LE),1437240
Essentials,On-chip Memory,190 Mb
Essentials,DSP Blocks,4510
Essentials,FPGA Package,R24B
Essentials,Board Type,Signal Integrity
Essentials,Included Software,"Arm* Development Studio, Intel® Quartus® Prime Pro Edition"
Essentials,Ordering Part Number,DK-SI-AGF014EA
Board Specifications,Interfaces,"PCIe, QSFP, QSFPDD"
Board Specifications,Expansion,SODIMM
Board Specifications,Memory,DDR4
Board Specifications,Hard Processor System (HPS) Enablement,Yes
Board Specifications,Golden Hardware/System Reference Design (GHRD/GSRD),Both Hardware and Software
Board Specifications,Form Factor,Table Top
Board Specifications,Versions,Production (Enpirion Power)
Supplemental Information,Description,Offers a complete design environment that includes hardware and software for developing Intel Agilex® 7 FPGA F-Series designs. This kit is recommended for developing custom Arm* processor-based SoC designs and evaluating transceiver performance.
Supplemental Information,Included Items,1x DDR4 DIMM moduleQSPI flash daughter cardIO48 HPS daughter cardUSB 2.0 MicroUSB cable240W power adapter and NA/EU/JP/UK cordsATX power convert cable - 24 pin to 6 pin
Supplemental Information,User Guide,View now
