Section,Key,Value
Essentials,Product Collection,Rail Options
Essentials,Code Name,Products formerly Beartooth Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q4'12
Essentials,Expected Discontinuance,Q3'20
Essentials,EOL Announce,"Friday, July 19, 2019"
Essentials,Last Order,"Sunday, July 5, 2020"
Essentials,Last Receipt Attributes,"Monday, October 5, 2020"
Essentials,Included Items,"(1) set of rails, no CMA support."
Supplemental Information,Description,Shortened (no CMA support)  premium full extending rails with out CMA support.
