Section,Key,Value
Essentials,Product Collection,Cables and Adapters
Essentials,Marketing Status,Launched
Essentials,Launch Date,Q2'16
Essentials,Ordering Part Number,PL-USB2-BLASTER
Cable Specifications,Host Interface,USB 2.0
Cable Specifications,Active Serial,Yes
Cable Specifications,Active Parallel,Yes
Cable Specifications,JTAG,Yes
Cable Specifications,Max JTAG Clock Speed,24MHz
Cable Specifications,ROHS Compliant,Yes
Cable Specifications,External Power Supply Required,No
Cable Specifications,TTL Voltage Support,5
Cable Specifications,LVTTL/LVCMOS Voltage Support,3.3
Cable Specifications,Single-Ended Voltage Support,1.5 - 3.3
Supplemental Information,User Guide,View now
Supplemental Information,Additional Information,View now
