Section,Key,Value
Essentials,Product Collection,Add-in Cards
Essentials,Code Name,Products formerly Monte Vista
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'17
Essentials,Expected Discontinuance,Q3'20
Essentials,EOL Announce,"Monday, May 11, 2020"
Essentials,Last Order,"Saturday, August 1, 2020"
Essentials,Last Receipt Attributes,"Tuesday, December 1, 2020"
Essentials,Sockets Supported,N/A
Essentials,TDP,235 W
Supplemental Information,Description,"Full height, full width, near full length PCIe add-in card for media transcode and graphics rendering.235W TDP.Comprised of 3 x Intel® Xeon® processors E3-1585L v5"
