Section,Key,Value
Essentials,Product Collection,Intel® Arria® Development Kits
Essentials,Marketing Status,Launched
Essentials,Launch Date,2013
Essentials,Featured FPGA,Intel® Arria® 10 SX FPGA 10AS066N3F40E2SG
Essentials,Logic Elements (LE),660000
Essentials,On-chip Memory,47.7 Mb
Essentials,DSP Blocks,1687
Essentials,FPGA Package,KF40
Essentials,Board Type,SoC
Essentials,Ordering Part Number,DK-SOC-10AS066S-E
Essentials,Distributor Availability,ArrowDigiKeyMouser
Board Specifications,Interfaces,"USB, SDI, SPI, USB, OTG, PCIe, JTAG"
Board Specifications,Expansion,FMC
Board Specifications,Memory,DDR4
Board Specifications,Special Feature,"Boot Flash, HPS"
Board Specifications,Versions,Production
Supplemental Information,Description,Intel® Arria® 10 SX SoC Development Kit offers a quick and simple approach for developing custom Arm* Development Studio for Intel® SoC FPGA processor-based SoC designs.
Supplemental Information,User Guide,View now
