Section,Key,Value
Essentials,Product Collection,Intel Agilex® Development Kits
Essentials,Marketing Status,Launched
Essentials,Launch Date,Q4'22
Essentials,Featured FPGA,Intel Agilex® 7 FPGA I-Series AGIC040R39A2E2VR0
Essentials,Logic Elements (LE),4047400
Essentials,On-chip Memory,485 Mb
Essentials,DSP Blocks,12792
Essentials,FPGA Package,R39A
Essentials,Board Type,Signal Integrity
Essentials,Included Software,Intel® Quartus® Prime Pro Edition
Essentials,Ordering Part Number,DK-SI-AGI040FES
Essentials,Distributor Availability,DigiKeyMouser
Board Specifications,Interfaces,"PCIe, QSFP, QSFP-DD"
Board Specifications,Expansion,DIMM
Board Specifications,Memory,DDR4
Board Specifications,Hard Processor System (HPS) Enablement,No
Board Specifications,Form Factor,Table Top
Board Specifications,Versions,ES
Supplemental Information,Description,The Intel Agilex® 7 FPGA I-Series Transceiver Development Kit delivers a complete design environment that includes both hardware and software for developing with Intel Agilex® 7 FPGA I-Series that contain 6x F-Tiles.
Supplemental Information,Included Items,"1x DDR4 DIMM module
1x QSPI flash daughter card
USB 2.0 MicroUSB cable
240W power adapter and NA/EU/JP/UK cords"
Supplemental Information,User Guide,View now
