Section,Key,Value
Essentials,Product Collection,Stratix® V E FPGA
Essentials,Marketing Status,Launched
Essentials,Launch Date,2010
Essentials,Lithography,28 nm
Resources,Logic Elements (LE),840000
Resources,Adaptive Logic Modules (ALM),317000
Resources,Adaptive Logic Module (ALM) Registers,1268000
Resources,Fabric and I/O Phase-Locked Loops (PLLs),28
Resources,Maximum Embedded Memory,61.67 Mb
Resources,Digital Signal Processing (DSP) Blocks,352
Resources,Digital Signal Processing (DSP) Format,"Multiply and Accumulate, Variable Precision, Fixed Point (hard IP)"
Resources,Hard Memory Controllers,No
Resources,External Memory Interfaces (EMIF),"DDR, DDR2, DDR3, QDR II, QDR II+, RLDRAM II, RLDRAM 3"
I/O Specifications,Maximum User I/O Count†,840
I/O Specifications,I/O Standards Support,"3.0 V LVTTL, 1.2 V to 3.0 V LVCMOS, SSTL, HSTL, HSUL, Differential SSTL, Differential HSTL, Differential HSUL, LVDS, Mini-LVDS, RSDS, LVPECL, BLVDS"
I/O Specifications,Maximum LVDS Pairs,420
Package Specifications,Package Options,"F1517, F1932"
Supplemental Information,Additional Information,Product Table (Family Comparison)DatasheetAll FPGA Documentation
