Section,Key,Value
Essentials,Product Collection,Intel® Server Board S2600BPR
Essentials,Code Name,Products formerly Buchanan Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'17
Essentials,Expected Discontinuance,Q3'19
Essentials,EOL Announce,"Monday, April 22, 2019"
Essentials,Last Order,"Thursday, August 22, 2019"
Essentials,Limited 3-year Warranty,Yes
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,# of QPI Links,2
Essentials,Supported Operating Systems,"VMware*, Windows Server 2016*, Windows Server 2012 R2*, Red Hat Enterprise Linux 7.3*, Red Hat Enterprise Linux 6.8*, SUSE Linux Enterprise Server 12 SP2*, SUSE Linux Enterprise Server 11 SP4*, Ubuntu*, CentOS 7.3*"
Essentials,Compatible Product Series,Intel® Xeon® Scalable Processors
Essentials,Board Form Factor,"Custom 6.8"" x 19.1"""
Essentials,Chassis Form Factor,Rack
Essentials,Socket,Socket P
Essentials,Integrated Systems Available,No
Essentials,Integrated BMC with IPMI,IPMI 2.0 & Redfish
Essentials,Rack-Friendly Board,Yes
Essentials,TDP,165 W
Essentials,Included Items,OEM 10 pack includes (10) Intel® Server Board S2600BPQ
Essentials,Board Chipset,Intel® C628 Chipset
Essentials,Target Market,High Performance Computing
Supplemental Information,Embedded Options Available,No
Supplemental Information,Datasheet,View now
Supplemental Information,Description,"A high-density server board supporting two Intel® Xeon® Processor Scalable Family supporting dual 10GbE, QAT and 16 DIMMs with two DIMMs per Channel; an ideal option for high-performance computing and datacenter deployment."
Memory Specifications,Memory Types,DDR4 ECC RDIMM/LRDIMM 2133/2400/2666
Memory Specifications,Max # of Memory Channels,12
Memory Specifications,# of Memory Slots,16
Memory Specifications,ECC Memory Supported‡,Yes
GPU Specifications,Integrated Graphics‡,No
GPU Specifications,Graphics Output,VGA
GPU Specifications,Discrete Graphics,Supported
Expansion Options,PCI Express Revision,3.0
Expansion Options,Max # of PCI Express Lanes,80
Expansion Options,Riser Slot 2: Total # of Lanes,24
Expansion Options,Riser Slot 3: Total # of Lanes,24
Expansion Options,Riser Slot 4: Total # of Lanes,16
I/O Specifications,# of USB Ports,2
I/O Specifications,USB Revision,3.0
I/O Specifications,RAID Configuration,RAID Levels 0/1/10/5/50 (LSI)
I/O Specifications,# of Serial Ports,1
I/O Specifications,# of LAN Ports,2
I/O Specifications,Integrated LAN,Dual 10GBase-T ports
I/O Specifications,Embedded USB (eUSB) Solid State Drive Option,No
I/O Specifications,Integrated InfiniBand*,No
Package Specifications,Max CPU Configuration,2
Advanced Technologies,Intel® Optane™ Memory Supported‡,Yes
Advanced Technologies,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Advanced Technologies,Intel® Remote Management Module Support,Yes
Advanced Technologies,Intel® Node Manager,Yes
Advanced Technologies,Intel® Rapid Storage Technology,No
Advanced Technologies,Intel® Rapid Storage Technology enterprise,Yes
Advanced Technologies,Intel® Fast Memory Access,Yes
Advanced Technologies,Intel® Flex Memory Access,Yes
Advanced Technologies,Intel® I/O Acceleration Technology,Yes
Advanced Technologies,Intel® Advanced Management Technology,Yes
Advanced Technologies,Intel® Server Customization Technology,Yes
Advanced Technologies,Intel® Build Assurance Technology,Yes
Advanced Technologies,Intel® Efficient Power Technology,Yes
Advanced Technologies,Intel® Quiet Thermal Technology,Yes
Advanced Technologies,TPM Version,2.0
Intel® Transparent Supply Chain,Includes Statement of Conformance and Platform Certificate,No
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
