Section,Key,Value
Ordering and Spec Information,,
"Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A, Tray",Ordering Code,CM8071504820503
"Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A, Tray",Spec Code,SRMBX
"Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A, Tray",Shipping Media,TRAY
"Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A, Tray",Stepping,B0
"Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A, Tray",MDDS Content IDs,"771042,831558,844589"
"Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A, Tray",PCN Content IDs,"798714,811981,845254"
"Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A, Tray",Recommended Customer Price,$689.00
Retired and discontinued,,
"Boxed Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A",Ordering Code,BX8071513900KS
"Boxed Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A",Spec Code,SRMBX
"Boxed Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A",Shipping Media,BOX
"Boxed Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A",Stepping,B0
"Boxed Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A",MDDS Content IDs,"766478,781086,850251"
"Boxed Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A",PCN Content IDs,"800380,798714,798811,801617,811981,815134,818660"
"Boxed Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A",Recommended Customer Price,$699.00
"Boxed Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A, for China",Ordering Code,BXC8071513900KS
"Boxed Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A, for China",Spec Code,SRMBX
"Boxed Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A, for China",Shipping Media,BOX
"Boxed Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A, for China",Stepping,B0
"Boxed Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A, for China",MDDS Content IDs,"766478,781086,850251"
"Boxed Intel® Core™ i9-13900KS Processor (36M Cache, up to 6.00 GHz) FC-LGA16A, for China",PCN Content IDs,"798714,801617,798811,811981,800380,818660,815134"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,740.17B1
Trade Compliance Information,US HTS,8542310050
