Section,Key,Value
Essentials,Product Collection,Intel® Arc™ A-Series Graphics
Essentials,Model Number,A580E
Essentials,Code Name,Products formerly Alchemist
Essentials,Microarchitecture,Xe HPG
Essentials,Lithography Type,TSMC N6
Essentials,Vertical Segment,Embedded
Essentials,Marketing Status,Launched
Essentials,Launch Date,Q3'24
Essentials,Embedded Options Available,Yes
GPU Specifications,Xe-cores,24
GPU Specifications,Render Slices,6
GPU Specifications,Ray Tracing Units,24
GPU Specifications,Intel® XeMatrix Extensions (Intel® XMX) Engines,384
GPU Specifications,XeVector Engines,384
GPU Specifications,Execution Units,384
GPU Specifications,Graphics Clock,1700 MHz
GPU Specifications,GPU Peak TOPS (Int8),197
GPU Specifications,TBP,185 W
GPU Specifications,PCI Express Configurations‡,Up to PCI Express 4.0 x16
GPU Specifications,Device ID,0x56BF
Memory Specifications,Memory Size,16 GB
Memory Specifications,Memory Type,GDDR6
Memory Specifications,Graphics Memory Interface,256 bit
Memory Specifications,Graphics Memory Bandwidth,560 GB/s
Memory Specifications,Graphics Memory Speed,17.5 Gbps
I/O Specifications,# of Displays Supported‡,4
I/O Specifications,Graphics Output‡,"eDP* 1.4, DP 2.0 up to UHBR 10**, HDMI* 2.1, HDMI* 2.0b"
I/O Specifications,Max Resolution (HDMI)‡,4096 x 2160@60Hz
I/O Specifications,Max Resolution (DP)‡,4096 x 2160@60Hz
Features,H.264 Hardware Encode/Decode,Yes
Features,H.265 (HEVC) Hardware Encode/Decode,Yes
Features,AV1 Encode/Decode,Yes
Features,VP9 Bitstream & Decoding,Yes
Supported Technologies,Ray Tracing,Yes
Supported Technologies,oneAPI Support,Yes
Supported Technologies,OpenVINO™ Support,Yes
Supported Technologies,DirectX* Support,DirectX 12 Ultimate
Supported Technologies,Vulkan*  Support,1.3
Supported Technologies,OpenGL* Support,Up to 4.6
Supported Technologies,OpenCL* Support,3.0
Supported Technologies,Multi-Format Codec Engines,2
Supported Technologies,VESA Adaptive Sync,Yes
