Section,Key,Value
Essentials,Product Collection,Intel® Storage Expanders
Essentials,Code Name,Products formerly French Valley
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'14
Essentials,Expected Discontinuance,2023
Essentials,EOL Announce,"Friday, May 5, 2023"
Essentials,Last Order,"Friday, June 30, 2023"
Essentials,Target Market,Scalable Performance
Essentials,Board Form Factor,Low Profile MD2 Card
Essentials,Data Transfer Rate,12 Gb/s
Essentials,Supported Devices,SAS/SATA
Essentials,RAID Level Supported,Dependent on paired RAID card
Essentials,# of Ports Internal,28
Essentials,# of Ports External,8
Essentials,PCIe Host Interface,PCIe x4 power only
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Included Items,(1) Expander board and (2) short cables to connect to a RAID card or module
Supplemental Information,Description,"28 internal port and eight external port, 12-Gb/s capable expander card for use with Intel® RAID products."
Supplemental Information,Datasheet,View now
