Section,Key,Value
Essentials,Product Collection,700 Series Network Adapters (up to 25GbE)
Essentials,Marketing Status,Launched
Essentials,Launch Date,Q1'17
Essentials,Vertical Segment,Server
Essentials,Cable Medium,"Copper, Fiber"
Essentials,Cabling Type,SFP28 Direct Attach twinaxial cabling up to 5m / SFP28 SR & LR Optics also supported
Essentials,Bracket Height,Low Profile and Full Height
Essentials,Supported Operating Systems,View now
Supplemental Information,Product Brief,View now
Networking Specifications,Port Configuration,Dual
Networking Specifications,Data Rate Per Port,25/10/1GbE
Networking Specifications,Intel® Virtualization Technology for Connectivity (VT-c),Yes
Networking Specifications,Speed & Slot Width,"8.0 GT/s, x8 lanes"
Package Specifications,System Interface Type,PCIe 3.0 (8.0 GT/s)
Intel® Virtualization Technology for Connectivity,On-chip QoS and Traffic Management,Yes
Intel® Virtualization Technology for Connectivity,Flexible Port Partitioning,Yes
Intel® Virtualization Technology for Connectivity,Virtual Machine Device Queues (VMDq),Yes
Intel® Virtualization Technology for Connectivity,PCI-SIG* SR-IOV Capable,Yes
Advanced Technologies,iWARP/RDMA,No
Advanced Technologies,RoCEv2/RDMA,No
Advanced Technologies,Intel® Data Direct I/O Technology,Yes
Advanced Technologies,Intelligent Offloads,Yes
Advanced Technologies,Storage Over Ethernet,"iSCSI, NFS"
