Section,Key,Value
Essentials,Product Collection,Intel® RAID Controllers
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'11
Essentials,Expected Discontinuance,1H'16
Essentials,EOL Announce,"Wednesday, March 23, 2016"
Essentials,Last Order,"Wednesday, September 28, 2016"
Essentials,Last Receipt Attributes,"Friday, January 27, 2017"
Essentials,Long Life,No
Essentials,Target Market,Entry
Essentials,Board Form Factor,Low Profile MD2 Card
Essentials,Data Transfer Rate,6 Gb/s
Essentials,Supported Devices,SAS/SATA
Essentials,Supported Operating Systems,"Windows, Linux, Nexenta, VMWare"
Essentials,RAID Level Supported,JBOD
Essentials,# of Ports Internal,0
Essentials,# of Ports External,8
Essentials,# of Devices Supported,1024
Essentials,Cache Memory,None
Essentials,PCIe Host Interface,PCIe x8 Gen3
Essentials,IO Processor Model,LSI2308
Essentials,Keying,PCIe x8 Connector
Essentials,Connector Orientation,External 8088
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Additional Features,None
Essentials,Included Items,"Raid Controller, Quick Start User Guide, 1 standard & 1 Low Profile bracket. No SAS Cables are included."
Supplemental Information,Description,6G SAS HBA Controller (no raid) with 8 external ports. LSI2308 IO Controller. No cables included.
