Section,Key,Value
Essentials,Product Collection,Intel® Core™ X-series Processors
Essentials,Code Name,Products formerly Kaby Lake
Essentials,Vertical Segment,Desktop
Essentials,Processor Number,i7-7740X
Essentials,Lithography,14 nm
CPU Specifications,Total Cores,4
CPU Specifications,Total Threads,8
CPU Specifications,Max Turbo Frequency,4.50 GHz
CPU Specifications,Intel® Turbo Boost Technology 2.0 Frequency‡,4.50 GHz
CPU Specifications,Processor Base Frequency,4.30 GHz
CPU Specifications,Cache,8 MB
CPU Specifications,Bus Speed,8 GT/s
CPU Specifications,# of QPI Links,0
CPU Specifications,TDP,112 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q2'17
Supplemental Information,Servicing Status,End of Servicing Updates
Supplemental Information,End of Servicing Updates Date,"Sunday, March 31, 2024"
Supplemental Information,Embedded Options Available,No
Supplemental Information,Included Items,Please note: The boxed product does not include a fan or heat sink
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),64 GB
Memory Specifications,Memory Types,DDR4-2666
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Max Memory Bandwidth,42 GB/s
Memory Specifications,ECC Memory Supported‡,No
Expansion Options,Scalability,1S Only
Expansion Options,PCI Express Configurations‡,"Up to 1x16, 2x8, 1x8+2x4"
Expansion Options,Max # of PCI Express Lanes,16
Package Specifications,Sockets Supported,FCLGA2066
Package Specifications,Max CPU Configuration,1
Package Specifications,Thermal Solution Specification,PCG 2017X
Package Specifications,TJUNCTION,100°C
Advanced Technologies,Intel® Optane™ Memory Supported‡,Yes
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2"
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
