Section,Key,Value
Essentials,Product Collection,Intel Atom® Processor S Series
Essentials,Code Name,Products formerly Centerton
Essentials,Vertical Segment,Server
Essentials,Processor Number,S1240
Essentials,Lithography,32 nm
Essentials,Recommended Customer Price,$64.00
CPU Specifications,Total Cores,2
CPU Specifications,Total Threads,4
CPU Specifications,Processor Base Frequency,1.60 GHz
CPU Specifications,Cache,1 MB
CPU Specifications,TDP,6.1 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q4'12
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Wednesday, June 30, 2021"
Supplemental Information,Embedded Options Available,No
Memory Specifications,Max Memory Size (dependent on memory type),8 GB
Memory Specifications,Memory Types,DDR3 1333
Memory Specifications,Max # of Memory Channels,1
Memory Specifications,Max Memory Bandwidth,10.6 GB/s
Memory Specifications,ECC Memory Supported‡,Yes
Expansion Options,PCI Support,PCI Support
Expansion Options,PCI Express Revision,2.0
Expansion Options,Max # of PCI Express Lanes,8
I/O Specifications,UART,UART
Package Specifications,Sockets Supported,FCBGA1283
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Instruction Set,64-bit
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
