Section,Key,Value
Essentials,Product Collection,Intel® RAID Software
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'12
Essentials,Expected Discontinuance,2023
Essentials,EOL Announce,"Friday, May 5, 2023"
Essentials,Last Order,"Friday, June 30, 2023"
Essentials,Data Transfer Rate,3 Gb/s
Essentials,Supported Devices,SATA Only
Essentials,RAID Level Supported,"0, 1, 10, 5"
Essentials,JBOD Mode,No
Essentials,# of Ports Internal,4
Essentials,# of Ports External,0
Essentials,PCIe Host Interface,PCIe x4 Gen1
Essentials,IO Processor Model,C600/610 Chipset
Essentials,Included Items,(1) Black Storage Key and Installation Guide for 4 port SATA with Intel® ESRT2 RAID 5
Supplemental Information,Description,"(Black) For C600-based Intel Servers enables adds RAID 5 to 4 SATA ports for ESRT2 RAID 0,1,5, 10. For C610-based servers adds RAID 5 to all embedded SATA ports.Upgrade key to enable ESRT2 RAID 5 functionality on all Intel® Server Boards."
