Section,Key,Value
Essentials,Product Collection,Intel® RAID Controllers
Essentials,Code Name,Products formerly Jersey Canyon
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'14
Essentials,Expected Discontinuance,2022
Essentials,EOL Announce,"Monday, October 25, 2021"
Essentials,Last Order,"Friday, September 16, 2022"
Essentials,Last Receipt Attributes,"Wednesday, May 17, 2023"
Essentials,Long Life,Yes
Essentials,Target Market,Entry
Essentials,Board Form Factor,Mezzanine Module
Essentials,Data Transfer Rate,12 Gb/s
Essentials,Supported Devices,SAS/SATA
Essentials,Supported Operating Systems,"Windows, Linux, VMware"
Essentials,RAID Level Supported,"0, 1, 1E, 10"
Essentials,JBOD Mode,Yes
Essentials,# of Ports Internal,8
Essentials,# of Devices Supported,128
Essentials,PCIe Host Interface,PCIe x8 Gen3
Essentials,IO Processor Model,LSI3008
Essentials,Keying,SIOM Connector
Essentials,Connector Orientation,Side
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Additional Features,"Supports up to two RAID 0,1,1E and 10 arrays and up to 1024 non-RAID volumes"
Essentials,Included Items,"(1) Intel® Integrated RAID Module RMS3JC080, (4) standoffs, and (4) standoff locking pins"
Supplemental Information,Description,"12Gb/s (SAS 3.0) 8 internal port SAS/SATA mezzanine card built with PCIe 3.0 dual core I/O Controller (IOC). RAID levels 0,1,1E and 10 and JBOD mode."
