Section,Key,Value
Essentials,Product Collection,Cable Options
Essentials,Code Name,Products formerly Sawtooth
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'17
Essentials,Expected Discontinuance,2022
Essentials,EOL Announce,"Friday, August 26, 2022"
Essentials,Last Order,"Friday, December 30, 2022"
Essentials,Last Receipt Attributes,"Friday, June 30, 2023"
Essentials,Included Items,(1) – 4-pin to 6-pin 350mm I2C cable(1) – 4-pin to 5-pin 350mm I2C cable(1) – 5-pin to 6-pin 220mm I2C cable(1) – 6-pin to 6-pin 220mm I2C cable(1) – 5-pin to 5-pin 220mm I2C cable(1) – 5-pin to 5-pin 75mm I2C cable(1) – “Y” shaped 150mm power cable for backplane
Supplemental Information,Description,I2C cable kit E-CBL-KIT-I2CDRV
