Section,Key,Value
Essentials,Product Collection,Cable Options
Essentials,Code Name,Products formerly RAID
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'14
Essentials,Expected Discontinuance,Q3'20
Essentials,EOL Announce,"Friday, July 19, 2019"
Essentials,Last Order,"Sunday, July 5, 2020"
Essentials,Last Receipt Attributes,"Monday, October 5, 2020"
Essentials,Included Items,(1) 730mm Cable and (1) 800mm cable with straight SFF8643 to right angle SFF8643 connectors
Supplemental Information,Description,Combination cable kit containing two cables used in the Intel® Server System R1000WT family for onboard SATA port connectivity with right angle SFF8643 to straight SFF8643 connectors
