Section,Key,Value
Essentials,Product Collection,Cable Options
Essentials,Code Name,Products formerly Wolf Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'17
Essentials,Expected Discontinuance,Q4'20
Essentials,EOL Announce,"Tuesday, August 25, 2020"
Essentials,Last Order,"Sunday, November 1, 2020"
Essentials,Last Receipt Attributes,"Friday, January 1, 2021"
Essentials,Included Items,"430 mm long, spare cable kit (1 cable included), bundled straight 430mm, 2x12 HFI Sideband Y Cable, Single Omni-Path Sideband IFT Carrier to dual Omni-Path CPU connectorsUsed to connect SB OmniPath IFT Carrier board or Mezzaine to the server board in support of fabric processors"
Supplemental Information,Description,Cable Kit IFT  Omnipath 430 mm Sideband Y Cable. Connects Carrier Kit Mezz/PCIe to Motherboard.
