Section,Key,Value
Essentials,Product Collection,10th Generation Intel® Core™ i9 Processors
Essentials,Code Name,Products formerly Comet Lake
Essentials,Vertical Segment,Desktop
Essentials,Processor Number,i9-10900KF
Essentials,Lithography,14 nm
Essentials,Recommended Customer Price,$509.00-$519.00
CPU Specifications,Total Cores,10
CPU Specifications,Total Threads,20
CPU Specifications,Max Turbo Frequency,5.30 GHz
CPU Specifications,Intel® Thermal Velocity Boost Frequency,5.30 GHz
CPU Specifications,Intel® Turbo Boost Max Technology 3.0 Frequency‡,5.20 GHz
CPU Specifications,Intel® Turbo Boost Technology 2.0 Frequency‡,5.10 GHz
CPU Specifications,Processor Base Frequency,3.70 GHz
CPU Specifications,Cache,20 MB Intel® Smart Cache
CPU Specifications,Bus Speed,8 GT/s
CPU Specifications,TDP,125 W
CPU Specifications,Configurable TDP-down Base Frequency,3.30 GHz
CPU Specifications,Configurable TDP-down,95 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q2'20
Supplemental Information,Embedded Options Available,No
Supplemental Information,Use Conditions,PC/Client/Tablet
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),128 GB
Memory Specifications,Memory Types,DDR4-2933
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Max Memory Bandwidth,45.8 GB/s
Memory Specifications,ECC Memory Supported‡,No
Expansion Options,Scalability,1S Only
Expansion Options,PCI Express Revision,3.0
Expansion Options,PCI Express Configurations‡,"Up to 1x16, 2x8, 1x8+2x4"
Expansion Options,Max # of PCI Express Lanes,16
Package Specifications,Sockets Supported,FCLGA1200
Package Specifications,Max CPU Configuration,1
Package Specifications,Thermal Solution Specification,PCG 2015D
Package Specifications,Intel® Thermal Velocity Boost Temperature,70 °C
Package Specifications,TJUNCTION,100°C
Package Specifications,Package Size,37.5mm x 37.5mm
Advanced Technologies,Intel® Optane™ Memory Supported‡,Yes
Advanced Technologies,Intel® Thermal Velocity Boost,Yes
Advanced Technologies,Intel® Turbo Boost Max Technology 3.0‡,Yes
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2"
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Identity Protection Technology‡,Yes
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Software Guard Extensions (Intel® SGX),Yes with Intel® ME
Security & Reliability,Intel® OS Guard,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,No
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Boot Guard,Yes
Security & Reliability,Intel® Stable IT Platform Program (SIPP),No
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
