Section,Key,Value
Essentials,Product Collection,Cable Options
Essentials,Code Name,Products formerly Wolf Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'17
Essentials,Expected Discontinuance,Q4'20
Essentials,EOL Announce,"Tuesday, August 25, 2020"
Essentials,Last Order,"Sunday, November 1, 2020"
Essentials,Last Receipt Attributes,"Friday, January 1, 2021"
Essentials,Included Items,"235 mm long, accessory cable kit (1 cable included), straight IFP28 connector to LEC54B right angle – left exit connectorUsed to connect fabric processor #2 to the IFT Carrier mezzanine board"
Supplemental Information,Description,Cable Kit IFP Omnipath 235 mm Left connector. Connects CPU0 to AWF1PFABKITM Kit and CPU1 to AWF1PFABKITP Kit.
