Section,Key,Value
Essentials,Product Collection,Intel® Celeron® Processor J Series
Essentials,Code Name,Products formerly Apollo Lake
Essentials,Vertical Segment,Desktop
Essentials,Processor Number,J3455E
Essentials,Lithography,14 nm
CPU Specifications,Total Cores,4
CPU Specifications,Total Threads,4
CPU Specifications,Max Turbo Frequency,2.30 GHz
CPU Specifications,Processor Base Frequency,1.50 GHz
CPU Specifications,Cache,2 MB
CPU Specifications,TDP,10 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q3'19
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Friday, June 30, 2023"
Supplemental Information,Embedded Options Available,Yes
Supplemental Information,Use Conditions,PC/Client/Tablet
Supplemental Information,Description,"Intel® Celeron® Processor J3455E is now named asIntel® Celeron® Processor J3455. Please refer to the ""J3455"" ARK Page for all the product details."
Memory Specifications,Max Memory Size (dependent on memory type),8 GB
Memory Specifications,Memory Types,DDR3L/LPDDR3 up to 1866 MT/s; LPDDR4 up to 2400 MT/s
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,ECC Memory Supported‡,No
GPU Specifications,GPU Name‡,Intel® HD Graphics 500
GPU Specifications,Graphics Base Frequency,250 MHz
GPU Specifications,Graphics Max Dynamic Frequency,750 MHz
GPU Specifications,Graphics Video Max Memory,8 GB
GPU Specifications,Graphics Output,eDP/DP/HDMI/MIPI-DSI
GPU Specifications,Execution Units,12
GPU Specifications,DirectX* Support,Yes
GPU Specifications,OpenGL* Support,Yes
GPU Specifications,Intel® Quick Sync Video,Yes
GPU Specifications,Intel® InTru™ 3D Technology,No
GPU Specifications,Intel® Clear Video HD Technology,Yes
GPU Specifications,Intel® Clear Video Technology,Yes
GPU Specifications,# of Displays Supported‡,3
Expansion Options,PCI Express Revision,2.0
Expansion Options,PCI Express Configurations‡,1x4 + 1x2 or 4x1 or 2x1+1x2 + 1x2
Expansion Options,Max # of PCI Express Lanes,6
Package Specifications,Max CPU Configuration,1
Package Specifications,TJUNCTION,105°C
Package Specifications,Package Size,24mm x 31mm
Advanced Technologies,Intel® Optane™ Memory Supported‡,No
Advanced Technologies,Intel® Turbo Boost Technology‡,No
Advanced Technologies,Intel® Hyper-Threading Technology‡,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Identity Protection Technology‡,Yes
Advanced Technologies,Intel® Smart Response Technology,No
Advanced Technologies,Intel® Virtualization Technology for Itanium (VT-i),No
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,No
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Anti-Theft Technology,No
Security & Reliability,Intel® Stable IT Platform Program (SIPP),No
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
