Section,Key,Value
Essentials,Product Collection,Drive Bay Options
Essentials,Code Name,Products formerly Jackson Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q4'12
Essentials,Expected Discontinuance,Q4'16
Essentials,EOL Announce,"Thursday, December 15, 2016"
Essentials,Last Order,"Wednesday, March 1, 2017"
Essentials,Last Receipt Attributes,"Thursday, June 1, 2017"
Essentials,Included Items,"rIOM riser for 6Gb/s SAS of Slot2, 6Gb/s SAS module RMS25LB080 and cables, dedicated NIC port for management."
Supplemental Information,Description,This accessory is used when adding 6G SAS module into Slot 2 of JP System
