Section,Key,Value
Essentials,Product Collection,Intel® Xeon® W Processor
Essentials,Code Name,Products formerly Comet Lake
Essentials,Vertical Segment,Embedded
Essentials,Processor Number,W-1290TE
Essentials,Lithography,14 nm
Essentials,Recommended Customer Price,$552.00
CPU Specifications,Total Cores,10
CPU Specifications,Total Threads,20
CPU Specifications,Max Turbo Frequency,4.50 GHz
CPU Specifications,Intel® Turbo Boost Max Technology 3.0 Frequency‡,4.50 GHz
CPU Specifications,Processor Base Frequency,1.80 GHz
CPU Specifications,Cache,20 MB Intel® Smart Cache
CPU Specifications,Bus Speed,8 GT/s
CPU Specifications,TDP,35 W
Supplemental Information,Marketing Status,Launched
Supplemental Information,Launch Date,Q2'20
Supplemental Information,Embedded Options Available,Yes
Supplemental Information,Use Conditions,Embedded Broad Market Commercial Temp
Memory Specifications,Max Memory Size (dependent on memory type),128 GB
Memory Specifications,Memory Types,DDR4-2933
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Max Memory Bandwidth,45.8 GB/s
Memory Specifications,ECC Memory Supported‡,Yes
GPU Specifications,GPU Name‡,Intel® UHD Graphics 630
GPU Specifications,Graphics Base Frequency,350 MHz
GPU Specifications,Graphics Max Dynamic Frequency,1.20 GHz
GPU Specifications,Graphics Video Max Memory,64 GB
GPU Specifications,Graphics Output,eDP/DP/HDMI/DVI
GPU Specifications,4K Support,"Yes, at 60Hz"
GPU Specifications,Max Resolution (HDMI)‡,4096x2160@30Hz
GPU Specifications,Max Resolution (DP)‡,4096x2304@60Hz
GPU Specifications,Max Resolution (eDP - Integrated Flat Panel)‡,4096x2304@60Hz
GPU Specifications,DirectX* Support,12
GPU Specifications,OpenGL* Support,4.5
GPU Specifications,Intel® Quick Sync Video,Yes
GPU Specifications,Intel® InTru™ 3D Technology,Yes
GPU Specifications,Intel® Clear Video HD Technology,Yes
GPU Specifications,Intel® Clear Video Technology,Yes
GPU Specifications,# of Displays Supported‡,3
GPU Specifications,Device ID,0x9BC6
Expansion Options,Scalability,1S Only
Expansion Options,PCI Express Revision,3.0
Expansion Options,PCI Express Configurations‡,"Up to 1x16, 2x8, 1x8+2x4"
Expansion Options,Max # of PCI Express Lanes,16
Package Specifications,Sockets Supported,FCLGA1200
Package Specifications,Max CPU Configuration,1
Package Specifications,Thermal Solution Specification,PCG 2015B
Package Specifications,TJUNCTION,100°C
Package Specifications,Package Size,37.5mm x 37.5mm
Advanced Technologies,Intel® Turbo Boost Max Technology 3.0‡,Yes
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2"
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Identity Protection Technology‡,Yes
Security & Reliability,Intel vPro® Eligibility‡,Intel vPro® Platform
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Software Guard Extensions (Intel® SGX),Yes with Intel® ME
Security & Reliability,Intel® OS Guard,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Boot Guard,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
