Section,Key,Value
Essentials,Product Collection,8th Generation Intel® Core™ i7 Processors
Essentials,Code Name,Products formerly Kaby Lake G
Essentials,Vertical Segment,Mobile
Essentials,Processor Number,i7-8809G
Essentials,Lithography,14 nm
CPU Specifications,Total Cores,4
CPU Specifications,Total Threads,8
CPU Specifications,Max Turbo Frequency,4.20 GHz
CPU Specifications,Intel® Turbo Boost Technology 2.0 Frequency‡,4.20 GHz
CPU Specifications,Processor Base Frequency,3.10 GHz
CPU Specifications,Cache,8 MB
CPU Specifications,Bus Speed,8 GT/s
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q1'18
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Friday, March 31, 2023"
Supplemental Information,Embedded Options Available,No
Supplemental Information,Description,100W Package TDP
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),64 GB
Memory Specifications,Memory Types,DDR4-2400
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Max Memory Bandwidth,37.5 GB/s
Memory Specifications,ECC Memory Supported‡,No
GPU Specifications,GPU Name‡,Intel® HD Graphics 630
GPU Specifications,Graphics Base Frequency,350 MHz
GPU Specifications,Graphics Max Dynamic Frequency,1.10 GHz
GPU Specifications,Graphics Video Max Memory,64 GB
GPU Specifications,Graphics Output,"eDP 1.4, DP 1.2, HDMI 1.4, DVI"
GPU Specifications,4K Support,"Yes, at 60Hz"
GPU Specifications,Max Resolution (HDMI)‡,4096 x 2160 @30Hz
GPU Specifications,Max Resolution (DP)‡,4096 x 2160 @60Hz
GPU Specifications,Max Resolution (eDP - Integrated Flat Panel)‡,4096 x 2160 @60Hz
GPU Specifications,DirectX* Support,12
GPU Specifications,OpenGL* Support,4.4
GPU Specifications,Intel® Quick Sync Video,Yes
GPU Specifications,Intel® InTru™ 3D Technology,Yes
GPU Specifications,Intel® Clear Video HD Technology,Yes
GPU Specifications,Intel® Clear Video Technology,Yes
GPU Specifications,# of Displays Supported‡,3
Discrete Graphics,Graphics Name‡,Radeon™ RX Vega M GH Graphics
Discrete Graphics,Graphics Max Dynamic Clock,1190 MHz
Discrete Graphics,Graphics Base Clock,1063 MHz
Discrete Graphics,Compute Units,24
Discrete Graphics,Graphics Memory Bandwidth,204.8 GB/s
Discrete Graphics,Graphics Memory Interface,1024 bit
Discrete Graphics,Graphics Output‡,"eDP 1.4, DP 1.4 w/ HDR, HDMI 2.0b, DVI"
Discrete Graphics,4K Support,"Yes, at 60Hz"
Discrete Graphics,Max Resolution (HDMI)‡,4096 x 2160@60Hz
Discrete Graphics,Max Resolution (DP)‡,4096 x 2160@60Hz
Discrete Graphics,Max Resolution (eDP - Integrated Flat Panel)‡,4096 x 2160@60Hz
Discrete Graphics,DirectX* Support,12
Discrete Graphics,Vulkan*  Support,1
Discrete Graphics,OpenGL* Support,4.5
Discrete Graphics,H.264 Hardware Encode/Decode,Yes
Discrete Graphics,H.265 (HEVC) Hardware Encode/Decode,"Yes, 10-bit"
Discrete Graphics,# of Displays Supported‡,6
Expansion Options,PCI Express Revision,3.0
Expansion Options,PCI Express Configurations‡,"Up to 1x8, 2x4"
Expansion Options,Max # of PCI Express Lanes,8
Package Specifications,Sockets Supported,FCBGA2270
Package Specifications,Max CPU Configuration,1
Package Specifications,TJUNCTION,100°C
Package Specifications,Package Size,31mm x 58.5mm
Advanced Technologies,Intel® Speed Shift Technology,Yes
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2"
Advanced Technologies,Intel® My WiFi Technology,Yes
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Flex Memory Access,Yes
Advanced Technologies,Intel® Identity Protection Technology‡,Yes
Advanced Technologies,Intel® Smart Response Technology,Yes
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Software Guard Extensions (Intel® SGX),Yes with Intel® ME
Security & Reliability,Intel® Memory Protection Extensions (Intel® MPX),Yes
Security & Reliability,Intel® OS Guard,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,No
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Stable IT Platform Program (SIPP),No
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
