Section,Key,Value
Essentials,Product Collection,Intel Agilex® 7 FPGAs and SoC FPGAs I-Series
Essentials,Marketing Status,Launched
Essentials,Launch Date,Q4'21
Essentials,Lithography,10 nm
Resources,Logic Elements (LE),3540000
Resources,Adaptive Logic Modules (ALM),1200000
Resources,Adaptive Logic Module (ALM) Registers,4800000
Resources,Fabric and I/O Phase-Locked Loops (PLLs),18
Resources,Maximum Embedded Memory,383 Mb
Resources,Digital Signal Processing (DSP) Blocks,9594
Resources,Digital Signal Processing (DSP) Format,"Fixed Point (hard IP), Floating Point (hard IP), Multiply, Multiply and Accumulate, Variable Precision"
Resources,Hard Crypto Blocks,4
Resources,Hard Memory Controllers,Yes
Resources,External Memory Interfaces (EMIF),"DDR4, QDR IV"
I/O Specifications,Maximum User I/O Count†,576
I/O Specifications,I/O Standards Support,"1.2 V LVCMOS, 1.8 V LVCMOS, SSTL, POD, HSTL, HSUL, Differential SSTL, Differential POD, Differential HSTL, Differential HSUL, True Differential Signaling"
I/O Specifications,Maximum LVDS Pairs,288
I/O Specifications,Maximum Non-Return to Zero (NRZ) Transceivers†,120
I/O Specifications,Maximum Non-Return to Zero (NRZ) Data Rate†,58 Gbps
I/O Specifications,Maximum Pulse-Amplitude Modulation (PAM4) Transceivers†,72
I/O Specifications,Maximum Pulse-Amplitude Modulation (PAM4) Data Rate†,116 Gbps
I/O Specifications,Transceiver Protocol Hard IP,"PCIe Gen4, 10/25/50/100/200/400G Ethernet"
Advanced Technologies,Hyper-Registers,Yes
Advanced Technologies,FPGA Bitstream Security,Yes
Package Specifications,Package Options,R3948A
Supplemental Information,Additional Information,Product Table (Family Comparison)DatasheetAll FPGA Documentation
