Section,Key,Value
Essentials,Product Collection,Intel® RAID Software
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'12
Essentials,Expected Discontinuance,Q4'16
Essentials,EOL Announce,"Thursday, December 15, 2016"
Essentials,Last Order,"Wednesday, March 1, 2017"
Essentials,Last Receipt Attributes,"Thursday, June 1, 2017"
Essentials,Data Transfer Rate,3 Gb/s
Essentials,RAID Level Supported,"0, 1, 10"
Essentials,JBOD Mode,No
Essentials,# of Ports Internal,8
Essentials,# of Ports External,0
Essentials,PCIe Host Interface,PCIe x4 Gen1
Essentials,IO Processor Model,C600/610 Chipset
Essentials,Included Items,"Orange Storage Key, Install Guide for 8port SAS Key with Intel® ESRT2 RAID 0/1/10 and Intel® RSTe RAID 0/1/10"
Supplemental Information,Description,"(Orange) 8port SAS Key with Intel® ESRT2 RAID 0,1, 10 and Intel® RSTe RAID 0,1,10"
