Section,Key,Value
Essentials,Product Collection,Intel Agilex® Development Kits
Essentials,Marketing Status,Launched
Essentials,Launch Date,Q3'23
Essentials,Featured FPGA,Intel Agilex® 7 FPGA M-Series AGMF039R47A1E2VR0
Essentials,Logic Elements (LE),3851520
Essentials,On-chip Memory,370 Mb
Essentials,DSP Blocks,12300
Essentials,FPGA Package,R47A
Essentials,Board Type,Table Top
Essentials,Included Software,Intel® Quartus® Prime Pro Edition
Essentials,Ordering Part Number,DK-DEV-AGM039FES
Essentials,Distributor Availability,ArrowDigiKeyMouser
Board Specifications,Interfaces,"PCIe thru MCIO, QSFPDD, FMC+"
Board Specifications,Expansion,DIMM
Board Specifications,Memory,"DDR5, LPDDR5"
Board Specifications,Hard Processor System (HPS) Enablement,Yes
Board Specifications,Golden Hardware/System Reference Design (GHRD/GSRD),Both Hardware and Software
Board Specifications,Form Factor,Table Top
Board Specifications,Versions,ES
Supplemental Information,Description,The Intel Agilex® 7 FPGA M-Series Development Kit - HBM2e Edition delivers a complete prototyping and reference platform design environment that includes both hardware and software for developing with Intel Agilex® 7 FPGA M-Series that contains 3x F-Tile & 1x R-Tile.
Supplemental Information,User Guide,View now
