Section,Key,Value
Essentials,Product Collection,Intel® Cyclone® 10 LP FPGA
Essentials,Marketing Status,Launched
Essentials,Launch Date,2017
Essentials,Lithography,60 nm
Resources,Logic Elements (LE),25000
Resources,Fabric and I/O Phase-Locked Loops (PLLs),4
Resources,Maximum Embedded Memory,594 Kb
Resources,Digital Signal Processing (DSP) Blocks,66
Resources,Digital Signal Processing (DSP) Format,Multiply
I/O Specifications,Maximum User I/O Count†,150
I/O Specifications,I/O Standards Support,"3.0 V to 3.3 V LVTTL, 1.2 V to 3.3 V LVCMOS, PCI, PCI-X, SSTL, HSTL, Differential SSTL, Differential HSTL, LVDS, Mini-LVDS, RSDS, PPDS, LVPECL, BLVDS"
I/O Specifications,Maximum LVDS Pairs,52
Package Specifications,Package Options,"U256, E144"
Supplemental Information,Additional Information,Product Table (Family Comparison)DatasheetAll FPGA Documentation
