Section,Key,Value
Essentials,Product Collection,Intel® Optane™ DC SSD Series
Essentials,Code Name,Products formerly Cold Stream
Essentials,Capacity,750 GB
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'18
Performance Specifications,Power - Active,18
Performance Specifications,Power - Idle,6
Reliability,Vibration - Operating,2.17 GRMS
Reliability,Vibration - Non-Operating,3.13 GRMS
Reliability,Shock (Operating and Non-Operating),1000 G/0.5 msec
Reliability,Operating Temperature Range,0°C to 70°C
Reliability,Max Operating Temperature,70 °C
Reliability,Minimum Operating Temperature,0 °C
Reliability,Endurance Rating (Lifetime Writes),82 PBW
Reliability,Mean Time Between Failures (MTBF),2 million hours
Reliability,Uncorrectable Bit Error Rate (UBER),< 1 sector per 10^17 bits read
Reliability,Warranty Period,5  yrs
Supplemental Information,Description,640 GiB memory capacity available under operating system
Package Specifications,Form Factor,U.2 15mm
Package Specifications,Interface,"PCIe 3.0 x4, NVMe"
Advanced Technologies,High Endurance Technology (HET),Yes
Advanced Technologies,Temperature Monitoring and Logging,Yes
Advanced Technologies,End-to-End Data Protection,Yes
Advanced Technologies,Intel® Smart Response Technology,No
Advanced Technologies,Intel® Rapid Start Technology,No
Advanced Technologies,Intel® Remote Secure Erase,No
