Section,Key,Value
Essentials,Product Collection,Intel® Stratix® Development Kits
Essentials,Marketing Status,Launched
Essentials,Launch Date,2010
Essentials,Featured FPGA,Stratix® V GS FPGA 5SGSMD5K2F40C2N
Essentials,Logic Elements (LE),457000
Essentials,On-chip Memory,44.27 Mb
Essentials,DSP Blocks,1590
Essentials,FPGA Package,F40
Essentials,Board Type,PCIe
Essentials,Ordering Part Number,DK-DEV-5SGSMD5N
Essentials,Distributor Availability,ArrowDigiKeyMouser
Board Specifications,Interfaces,"PCIe, SDI, QSFP, SGMII, SMA, USB, JTAG"
Board Specifications,Expansion,HSMC
Board Specifications,Memory,"DDR3, QDRII+, RLDRAM II"
Board Specifications,Special Feature,LCD
Board Specifications,Versions,Production DSP
Supplemental Information,Description,"The DSP Development Kit, Stratix® V Edition provides a complete design environment that includes all the hardware and software you need to begin developing DSP-intensive FPGA designs immediately."
Supplemental Information,User Guide,View now
