Section,Key,Value
Essentials,Product Collection,Cable Options
Essentials,Code Name,Products formerly RAID
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'14
Essentials,Expected Discontinuance,Q3'20
Essentials,EOL Announce,"Friday, July 19, 2019"
Essentials,Last Order,"Sunday, July 5, 2020"
Essentials,Last Receipt Attributes,"Monday, October 5, 2020"
Essentials,Included Items,"(3) 165mm Cables, (1) 185mm cable, (1) 245mm cable, and (1) 300mm cable with SFF8643 to SFF8087 connectors"
Supplemental Information,Description,Cable Kit with SFF8643 to SFF8087 connectors for installing an integrated expander in a 2U rack chassis with mixed connector requirements
