Section,Key,Value
Essentials,Product Collection,Management Module Options
Essentials,Code Name,Products formerly Jackson Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q4'12
Essentials,Expected Discontinuance,Q4'16
Essentials,EOL Announce,"Thursday, December 15, 2016"
Essentials,Last Order,"Wednesday, March 1, 2017"
Essentials,Last Receipt Attributes,"Thursday, June 1, 2017"
Essentials,Included Items,"I/O Module Carrier, Riser, Bracket. Note:AXXRMM4LITE is NOT included"
Supplemental Information,Description,PCI Express x8 (98 pin) rIOM riser and rIOM carrier board kit for supporting dedicated RMM4 NIC port and containing Intel® I/O module on Slot2 for S1600JP and R1000JP family
