Section,Key,Value
Essentials,Product Collection,Intel® Arc™ Pro B-Series Graphics
Essentials,Model Number,B60
Essentials,Code Name,Products formerly Battlemage
Essentials,Microarchitecture,Xe2
Essentials,Lithography Type,TSMC N5
Essentials,Marketing Status,Launched
Essentials,Launch Date,Q3'25
Essentials,Embedded Options Available,No
GPU Specifications,Xe-cores,20
GPU Specifications,Render Slices,5
GPU Specifications,Ray Tracing Units,20
GPU Specifications,Intel® XeMatrix Extensions (Intel® XMX) Engines,160
GPU Specifications,XeVector Engines,160
GPU Specifications,Graphics Clock,2400 MHz
GPU Specifications,GPU TFLOPS (FP32),12.28
GPU Specifications,GPU Peak TOPS (Int8),197
GPU Specifications,TBP,200 W
GPU Specifications,Graphics Clock - LP,2000 MHz
GPU Specifications,TBP - LP,120 - 200 W
GPU Specifications,PCI Express Configurations‡,PCI Express 5.0 x8
GPU Specifications,Device ID,0xE211
Memory Specifications,Memory,24 GB GDDR6
Memory Specifications,Graphics Memory Interface,192 bit
Memory Specifications,Graphics Memory Bandwidth,456 GB/s
Memory Specifications,Graphics Memory Speed,19 Gbps
I/O Specifications,# of Displays Supported‡,4
I/O Specifications,Graphics Output‡,"HDMI* 2.1, DP2.1 up to UHBR 13.5, DP2.1 up to UHBR 10"
I/O Specifications,HDMI Variable Refresh Rate (VRR),Yes
I/O Specifications,Max Resolution (HDMI)‡,7680 x 4320@120Hz
I/O Specifications,Max Resolution (DP)‡,7680 x 4320@60Hz
Features,H.264 Hardware Encode/Decode,Yes
Features,H.265 (HEVC) Hardware Encode/Decode,Yes
Features,AV1 Encode/Decode,Yes
Features,VP9 Bitstream & Decoding,Yes
Supported Technologies,Ray Tracing,Yes
Supported Technologies,oneAPI Support,Yes
Supported Technologies,OpenVINO™ Support,Yes
Supported Technologies,DirectX* Support,DirectX 12 Ultimate
Supported Technologies,Vulkan*  Support,1.3
Supported Technologies,OpenGL* Support,Up to 4.6
Supported Technologies,OpenCL* Support,3.0
Supported Technologies,Media Profiles,"HDR10, HDR10+ GAMING, Dolby Vision"
Supported Technologies,Multi-Format Codec Engines,2
Supported Technologies,VESA Adaptive Sync,Yes
Supported Technologies,Intel® Extension for PyTorch* (IPEX) Support,Yes
Supported Technologies,Intel® XeSuper Sampling (XeSS) Support,Yes
