Section,Key,Value
Essentials,Product Collection,Drive Bay Options
Essentials,Code Name,Products formerly Washington Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'12
Essentials,Expected Discontinuance,Q4'15
Essentials,EOL Announce,"Tuesday, October 20, 2015"
Essentials,Last Order,"Wednesday, April 20, 2016"
Essentials,Last Receipt Attributes,"Wednesday, July 20, 2016"
Essentials,Included Items,"6Gb/s SAS accessories kit (cable-free) for H2000WP family including (1) 6Gb/s SAS bridge board w/ gold finger connection, (1) customized rIOM riser, (1) 6Gb/s SAS module RMS25LB"
Supplemental Information,Description,6Gb/s SAS accessories kit (cable-free) for H2000WP family
