Section,Key,Value
Essentials,Product Collection,Intel® Integrated RAID (Modules/System Boards)
Essentials,Code Name,Products formerly Kohala Beach
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'12
Essentials,Expected Discontinuance,Q4'19
Essentials,EOL Announce,"Monday, December 31, 2018"
Essentials,Last Order,"Monday, July 1, 2019"
Essentials,Last Receipt Attributes,"Tuesday, October 1, 2019"
Essentials,Target Market,Entry
Essentials,Board Form Factor,Low Profile MD2 Card
Essentials,Data Transfer Rate,6 Gb/s
Essentials,Supported Devices,SAS/SATA
Essentials,RAID Level Supported,"0, 1, 1E, 10"
Essentials,JBOD Mode,No
Essentials,# of Ports Internal,4
Essentials,# of Ports External,0
Essentials,# of Devices Supported,128
Essentials,PCIe Host Interface,PCIe x8 Gen2
Essentials,IO Processor Model,LSI2308
Essentials,Keying,PCIe x8
Essentials,Extended Warranty Available for Purchase (Select Countries),No
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Included Items,"(1) RAID Controller module, Quick Start User Guide, 1 standard & 1 Low Profile bracket. Note: Cables sold separately"
Supplemental Information,Description,"Intel® Integrated RAID Module RMS25KB040, PCIe Slot, LSI2308 SAS Chip, 4P Internal SAS, LSI IR RAID 0,1,1E"
