Section,Key,Value
Essentials,Product Collection,Intel® Storage Expanders
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'12
Essentials,Expected Discontinuance,Q1'17
Essentials,EOL Announce,"Tuesday, January 10, 2017"
Essentials,Last Order,"Monday, June 26, 2017"
Essentials,Last Receipt Attributes,"Thursday, October 26, 2017"
Essentials,Target Market,Scalable Performance
Essentials,Board Form Factor,Low Profile MD2 Card
Essentials,Data Transfer Rate,6 Mb/s
Essentials,Supported Devices,SAS/SATA
Essentials,# of Ports Internal,24
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Included Items,"RAID Expander Card, Quick Start User Guide, No Cables"
Supplemental Information,Description,SAS-2/6G capable expander card that allows for expanding 4 or 8 ports to 16 or 20 ports respectively. The RES2SV240NC SKU does not contain cables.
