Section,Key,Value
Essentials,Product Collection,Intel® RAID Controllers
Essentials,Code Name,Products formerly Flagler Beach
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q4'12
Essentials,Expected Discontinuance,Q2'15
Essentials,EOL Announce,"Friday, May 8, 2015"
Essentials,Last Order,"Friday, August 7, 2015"
Essentials,Last Receipt Attributes,"Tuesday, November 10, 2015"
Essentials,Target Market,Entry
Essentials,Board Form Factor,Low Profile MD2 Card
Essentials,Data Transfer Rate,6 Gb/s
Essentials,Supported Devices,SAS/SATA
Essentials,Supported Operating Systems,"Windows, Linux, Nexenta, VMWare"
Essentials,RAID Level Supported,"0, 1, 1E, 10"
Essentials,JBOD Mode,Yes
Essentials,# of Ports Internal,4
Essentials,# of Ports External,4
Essentials,# of Devices Supported,256
Essentials,Cache Memory,None
Essentials,PCIe Host Interface,PCIe x8 Gen3
Essentials,IO Processor Model,LSI2308
Essentials,Keying,PCIe x8 Connector
Essentials,Connector Orientation,Top
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Features,None
Essentials,Included Items,"(1) Raid Controller, Quick Start User Guide, (1) standard & (1) Low Profile bracket. No SAS Cables are included."
Supplemental Information,Description,"6G  Gen3 x8 RAID controller with 4i & 4e Ports, and entry-level HW RAID 0/1/1E/10E and JBOD mode."
