Section,Key,Value
Essentials,Product Collection,Intel® Pentium® Processor 1000 Series
Essentials,Code Name,Products formerly Sandy Bridge EN
Essentials,Vertical Segment,Server
Essentials,Processor Number,1405
Essentials,Lithography,32 nm
CPU Specifications,Total Cores,2
CPU Specifications,Total Threads,2
CPU Specifications,Max Turbo Frequency,1.80 GHz
CPU Specifications,Processor Base Frequency,1.20 GHz
CPU Specifications,Cache,5 MB Intel® Smart Cache
CPU Specifications,Bus Speed,0 GT/s
CPU Specifications,# of QPI Links,1
CPU Specifications,TDP,40 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q2'12
Supplemental Information,Servicing Status,End of Servicing Updates
Supplemental Information,End of Servicing Updates Date,"Tuesday, December 31, 2019"
Supplemental Information,Embedded Options Available,Yes
Memory Specifications,Max Memory Size (dependent on memory type),375 GB
Memory Specifications,Memory Types,DDR3 800/1066
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Max Memory Bandwidth,25 GB/s
Memory Specifications,ECC Memory Supported‡,Yes
Expansion Options,Scalability,2S Only
Expansion Options,PCI Express Revision,3.0
Expansion Options,Max # of PCI Express Lanes,24
Package Specifications,Sockets Supported,FCLGA1356
Package Specifications,Max CPU Configuration,1
Package Specifications,Package Size,45mm x 42.5mm
Advanced Technologies,Intel® Turbo Boost Technology‡,No
Advanced Technologies,Intel® Hyper-Threading Technology‡,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,Intel® AVX
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Intel® Demand Based Switching,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Flex Memory Access,Yes
Security & Reliability,Intel vPro® Eligibility‡,Intel vPro® Platform
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
