Section,Key,Value
Essentials,Product Collection,4th Gen Intel® Xeon® Scalable Processors
Essentials,Code Name,Products formerly Sapphire Rapids
Essentials,Vertical Segment,Server
Essentials,Processor Number,3408U
Essentials,Lithography,Intel 7
Essentials,Recommended Customer Price,$415.00-$425.00
CPU Specifications,Total Cores,8
CPU Specifications,Total Threads,8
CPU Specifications,Max Turbo Frequency,1.90 GHz
CPU Specifications,Processor Base Frequency,1.80 GHz
CPU Specifications,Cache,22.5 MB
CPU Specifications,TDP,125 W
Supplemental Information,Marketing Status,Launched
Supplemental Information,Launch Date,Q1'23
Supplemental Information,Servicing Status,Baseline Servicing
Supplemental Information,Embedded Options Available,Yes
Supplemental Information,Use Conditions,Server/Enterprise
Memory Specifications,Max Memory Size (dependent on memory type),4 TB
Memory Specifications,Memory Types,Up to DDR5 4000 MT/s 1DPC and 2DPC
Memory Specifications,Max # of Memory Channels,8
Memory Specifications,ECC Memory Supported‡,Yes
Expansion Options,Scalability,1S Only
Expansion Options,PCI Express Revision,4.0
Expansion Options,Max # of PCI Express Lanes,80
Package Specifications,Sockets Supported,FCLGA4677
Package Specifications,Package Carrier,E1B
Package Specifications,DTS Max,91 °C
Package Specifications,TCASE,79
Package Specifications,Package Size,77.5mm x 56.5mm
Advanced Technologies,Intel® Data Streaming Accelerator (DSA),1 default devices
Advanced Technologies,Intel® Deep Learning Boost (Intel® DL Boost) on CPU,Yes
Advanced Technologies,Intel® Resource Director Technology (Intel® RDT),Yes
Advanced Technologies,Intel® Speed Shift Technology,Yes
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Transactional Synchronization Extensions,Yes
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.2, Intel® AVX, Intel® AVX2, Intel® AVX-512"
Advanced Technologies,# of AVX-512 FMA Units,1
Security & Reliability,Intel® Crypto Acceleration,Yes
Security & Reliability,Intel® QuickAssist Software Acceleration,Yes
Security & Reliability,Intel® Platform Firmware Resilience Support,Yes
Security & Reliability,Intel® Control-Flow Enforcement Technology,Yes
Security & Reliability,Intel® Total Memory Encryption,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Software Guard Extensions (Intel® SGX),Yes with Intel® SPS
Security & Reliability,Default Maximum Enclave Page Cache (EPC) Size for Intel® SGX,64 GB
Security & Reliability,Intel® OS Guard,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Boot Guard,Yes
Security & Reliability,Mode-based Execute Control (MBEC),Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
