Section,Key,Value
Essentials,Product Collection,Intel Agilex® 3 FPGAs and SoC FPGAs C-Series
Essentials,Marketing Status,Launched
Essentials,Launch Date,Q3'24
Essentials,Lithography,Intel 7
Resources,Logic Elements (LE),100300
Resources,Adaptive Logic Modules (ALM),34000
Resources,Adaptive Logic Module (ALM) Registers,136000
Resources,Fabric and I/O Phase-Locked Loops (PLLs),12
Resources,Maximum Embedded Memory,3.94 Mb
Resources,Digital Signal Processing (DSP) Blocks,138
Resources,Digital Signal Processing (DSP) Format,"Fixed Point (hard IP), Floating Point (hard IP), Multiply, Multiply and Accumulate, Variable Precision"
Resources,Hard Processor System (HPS),Dual core Arm* Cortex* -A55
Resources,Hard Memory Controllers,Yes
Resources,External Memory Interfaces (EMIF),LPDDR4
I/O Specifications,Maximum User I/O Count†,232
I/O Specifications,I/O Standards Support,"1.05 V LVCMOS, 1.2 V LVCMOS, 1.8 V LVCMOS, 2.5 V/3.3 V LVCMOS, 1.3 V LVDS, SSTL, POD, HSTL, HSUL, Differential SSTL, Differential POD, Differential HSTL, Differential HSUL, True Differential Signaling"
I/O Specifications,Maximum LVDS Pairs,96
I/O Specifications,Maximum Non-Return to Zero (NRZ) Transceivers†,4
I/O Specifications,Maximum Non-Return to Zero (NRZ) Data Rate†,12.5 Gbps
I/O Specifications,Transceiver Protocol Hard IP,PCIe Gen3
Advanced Technologies,Hyper-Registers,Yes
Advanced Technologies,FPGA Bitstream Security,Yes
Package Specifications,Package Options,M16A
Supplemental Information,Additional Information,Product Table (Family Comparison)All FPGA Documentation
