Section,Key,Value
Essentials,Product Collection,Cable Options
Essentials,Code Name,Products formerly Wolf Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'17
Essentials,Expected Discontinuance,Q4'20
Essentials,EOL Announce,"Tuesday, August 25, 2020"
Essentials,Last Order,"Sunday, November 1, 2020"
Essentials,Last Receipt Attributes,"Friday, January 1, 2021"
Essentials,Included Items,"235 mm long, spare cable kit (1 cable included),  straight IFP28 plug to LEC54B right angle – right exit connectorUsed to connect fabric processor #1 to the IFT Carrier mezzanine board"
Supplemental Information,Description,Cable Kit IFP Omnipath 235 mm Right connector. Connects CPU0 to AWF1PFABKITP Kit.
