Section,Key,Value
Essentials,Product Collection,Intel® RAID Controllers
Essentials,Code Name,Products formerly Moody Dunes
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'17
Essentials,Expected Discontinuance,2023
Essentials,EOL Announce,"Friday, May 5, 2023"
Essentials,Last Order,"Friday, June 30, 2023"
Essentials,Last Receipt Attributes,"Monday, October 31, 2022"
Essentials,Target Market,Full-featured
Essentials,Board Form Factor,Low-Profile MD2 PCIe AIC
Essentials,Supported Devices,PCIe/SAS/SATA
Essentials,Supported Operating Systems,"Windows, Linux, VMWare"
Essentials,Compatible Cache Backup Options,AXXRMFBU7
Essentials,RAID Level Supported,"0, 1, 10, 5, 50, 6, 60"
Essentials,JBOD Mode,Yes
Essentials,# of Ports Internal,8
Essentials,# of Ports External,8
Essentials,# of Devices Supported,240
Essentials,Cache Memory,4GB
Essentials,PCIe Host Interface,PCIe x8 Gen3
Essentials,IO Processor Model,SAS3516
Essentials,Keying,PCIe x8 Connector
Essentials,Connector Orientation,Horizontal
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Additional Features,Support for optional Maintenance Free Backup Unit and Premium Feature upgrade keys.
Essentials,Included Items,(1) Intel® RAID Adapter(1) Low-profile mounting bracket
Supplemental Information,Description,Tri-mode Full-Featured RAID Adapter with 8 internal SAS/SATA ports or 2 internal NVMe ports; 8 external SAS/SATA ports
