Section,Key,Value
Essentials,Product Collection,Cable Options
Essentials,Code Name,Products formerly Iron Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'13
Essentials,Expected Discontinuance,Q4'16
Essentials,EOL Announce,"Thursday, December 15, 2016"
Essentials,Last Order,"Wednesday, March 1, 2017"
Essentials,Last Receipt Attributes,"Thursday, June 1, 2017"
Essentials,Included Items,"Flex cable, brackets and screws."
Supplemental Information,Description,IO Module Cable and brackets required when installing an IO Module in the S2600IP or a 2nd I/O module into the S4600LH Intel Server Systems.
