Section,Key,Value
Essentials,Product Collection,Intel Atom® Processor X Series
Essentials,Code Name,Products formerly Apollo Lake
Essentials,Vertical Segment,Embedded
Essentials,Processor Number,E3950
Essentials,Lithography,14 nm
Essentials,Recommended Customer Price,$45.00
CPU Specifications,Total Cores,4
CPU Specifications,Total Threads,4
CPU Specifications,Burst Frequency,2.00 GHz
CPU Specifications,Processor Base Frequency,1.60 GHz
CPU Specifications,Cache,2 MB L2 Cache
CPU Specifications,TDP,12 W
Supplemental Information,Marketing Status,Launched
Supplemental Information,Launch Date,Q4'16
Supplemental Information,Servicing Status,End of Servicing Updates
Supplemental Information,End of Servicing Updates Date,"Saturday, September 30, 2023"
Supplemental Information,Embedded Options Available,Yes
Supplemental Information,Use Conditions,"Industrial Extended Temp, Embedded Broad Market Extended Temp"
Supplemental Information,Additional Information,View now
Memory Specifications,Max Memory Size (dependent on memory type),8 GB
Memory Specifications,Memory Types,DDR3L (ECC and Non ECC) up to 1866MT/s;LPDDR4 up to 2400 MT/s
Memory Specifications,Max # of Memory Channels,4
Memory Specifications,Max Memory Bandwidth,38.4 GB/s
Memory Specifications,Physical Address Extensions,40-bit
Memory Specifications,ECC Memory Supported‡,Yes
GPU Specifications,GPU Name‡,Intel® HD Graphics 505
GPU Specifications,Graphics Base Frequency,500 MHz
GPU Specifications,Graphics Burst Frequency,650 MHz
GPU Specifications,Graphics Video Max Memory,2 GB
GPU Specifications,Graphics Output,eDP/DP/HDMI/MIPI-DSI
GPU Specifications,Execution Units,18
GPU Specifications,4K Support,"Yes, at 60Hz"
GPU Specifications,Max Resolution (HDMI)‡,3840x2160 @30Hz
GPU Specifications,Max Resolution (DP)‡,4096x2160 @60Hz
GPU Specifications,Max Resolution (eDP - Integrated Flat Panel)‡,3840x2160 @ 60Hz
GPU Specifications,DirectX* Support,Yes
GPU Specifications,OpenGL* Support,Yes
GPU Specifications,Intel® Quick Sync Video,Yes
GPU Specifications,Intel® InTru™ 3D Technology,No
GPU Specifications,Intel® Clear Video HD Technology,Yes
GPU Specifications,Intel® Clear Video Technology,Yes
GPU Specifications,# of Displays Supported‡,3
GPU Specifications,Device ID,0x5A84
Expansion Options,PCI Express Revision,2.0
Expansion Options,PCI Express Configurations‡,"x4,x2,x1"
Expansion Options,Max # of PCI Express Lanes,6
I/O Specifications,# of USB Ports,8
I/O Specifications,USB Revision,2.0/3.0
I/O Specifications,Total # of SATA Ports,2
I/O Specifications,Integrated LAN,No
I/O Specifications,General Purpose IO,Yes
I/O Specifications,UART,Yes
I/O Specifications,Max # of SATA 6.0 Gb/s Ports,2
Package Specifications,Sockets Supported,FCBGA1296
Package Specifications,Max CPU Configuration,1
Package Specifications,TCASE,98°C
Package Specifications,TJUNCTION,110°C
Package Specifications,Max Operating Temperature,85 °C
Package Specifications,Minimum Operating Temperature,-40 °C
Package Specifications,Package Size,24mm x 31mm
Advanced Technologies,Intel® Turbo Boost Technology‡,No
Advanced Technologies,Secure Boot,Yes
Advanced Technologies,Intel® Hyper-Threading Technology‡,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® HD Audio Technology,Yes
Advanced Technologies,Intel® Identity Protection Technology‡,Yes
Advanced Technologies,Intel® Rapid Storage Technology,No
Advanced Technologies,Intel® Smart Connect Technology,No
Advanced Technologies,Intel® Smart Response Technology,No
Advanced Technologies,Intel® Virtualization Technology for Itanium (VT-i),No
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,No
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Anti-Theft Technology,No
Security & Reliability,Intel® OS Guard,No
Security & Reliability,Intel® Stable IT Platform Program (SIPP),No
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
