Section,Key,Value
Ordering and Spec Information,,
"Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W, Tray",Ordering Code,AT8076806411
"Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W, Tray",Spec Code,SRQCV
"Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W, Tray",Shipping Media,TRAY
"Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W, Tray",Stepping,B0
"Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W, Tray",MDDS Content IDs,831509
"Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W, Tray",Recommended Customer Price,$369.00
"Boxed Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W",Ordering Code,BX80768265F
"Boxed Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W",Spec Code,SRQCV
"Boxed Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W",Shipping Media,BOX
"Boxed Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W",Stepping,B0
"Boxed Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W",MDDS Content IDs,842423
"Boxed Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W",PCN Content IDs,853587
"Boxed Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W",Recommended Customer Price,$379.00
"Boxed Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W, for China",Ordering Code,BXC80768265F
"Boxed Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W, for China",Spec Code,SRQCV
"Boxed Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W, for China",Shipping Media,BOX
"Boxed Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W, for China",Stepping,B0
"Boxed Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W, for China",MDDS Content IDs,842423
"Boxed Intel® Core™ Ultra 7 processor 265F (30M Cache, up to 5.30 GHz) FCLGA18W, for China",PCN Content IDs,853587
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,740.17B1
Trade Compliance Information,US HTS,8542310050
