Section,Key,Value
Essentials,Product Collection,Intel® Server Chassis FC2000 Family
Essentials,Code Name,Products formerly Optimus Beach
Essentials,Launch Date,Q1'23
Essentials,Marketing Status,Discontinued
Essentials,Expected Discontinuance,2023
Essentials,EOL Announce,"Friday, May 5, 2023"
Essentials,Last Order,"Friday, June 30, 2023"
Essentials,Limited 3-year Warranty,Yes
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Chassis Form Factor,2U Rack front IO
Essentials,Chassis Dimensions,865 x 441.8 x 86.8 mm (L x W x H)
Essentials,Target Market,"High Performance Computing, Scalable Performance"
Essentials,Power Supply,2700 W
Essentials,Power Supply Type,AC
Essentials,# of Power Supply Included,0
Essentials,Redundant Fans,Yes
Essentials,Redundant Power Supported,Yes
Essentials,TDP,350 W
Essentials,Included Items,(1) – 2U chassis FC2000(4) – Air-cooled fan assembly with integrated dual rotor 60mm fan – iPC FCXX60MMACFAN(2) – Air-cooled fan assembly with integrated dual rotor 40mm fan – iPC FCXX40MMACFAN(1) – Power distribution board assembly – iPC FCXXPDBASSMBL2(1) – Tool less rack rail mount kit – iPC FCXXRAILKIT(1) – EMP module filler
Supplemental Information,Description,Intel® Server Chassis FC2000 v2 supporting 2U PCIe* Accelerator Module . No PSUs included
