Section,Key,Value
Essentials,Product Collection,13th Generation Intel® Core™ i3 Processors
Essentials,Code Name,Products formerly Raptor Lake
Essentials,Vertical Segment,Embedded
Essentials,Processor Number,i3-1315URE
Essentials,Lithography,Intel 7
Essentials,Recommended Customer Price,$338.00
CPU Specifications,Total Cores,6
CPU Specifications,# of Performance-cores,2
CPU Specifications,# of Efficient-cores,4
CPU Specifications,Total Threads,8
CPU Specifications,Max Turbo Frequency,4.50 GHz
CPU Specifications,Performance-core Max Turbo Frequency,4.50 GHz
CPU Specifications,Efficient-core Max Turbo Frequency,3.30 GHz
CPU Specifications,Processor Base Frequency,1.20 GHz
CPU Specifications,Cache,10 MB Intel® Smart Cache
CPU Specifications,Processor Base Power,15 W
CPU Specifications,Maximum Turbo Power,55 W
CPU Specifications,TDP,15 W
CPU Specifications,Minimum Assured Power,12 W
CPU Specifications,Minimum Assured Frequency,800 MHz
CPU Specifications,Maximum Assured Power,28 W
CPU Specifications,Maximum Assured Frequency,2.50 GHz
Supplemental Information,Marketing Status,Launched
Supplemental Information,Launch Date,Q1'23
Supplemental Information,Embedded Options Available,Yes
Supplemental Information,Use Conditions,Industrial Extended Temp
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),96 GB
Memory Specifications,Memory Types,Up to DDR5 5200 MT/sUp to DDR4 3200 MT/sUp to LPDDR5/x 5200 MT/sUp to LPDDR4x 4267 MT/s
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,ECC Memory Supported‡,Yes
GPU Specifications,GPU Name‡,Intel® UHD Graphics for 13th Gen Intel® Processors
GPU Specifications,Graphics Max Dynamic Frequency,1.20 GHz
GPU Specifications,Graphics Output,"eDP 1.4b, DP 1.4a, HDMI 2.1"
GPU Specifications,Execution Units,64
GPU Specifications,Max Resolution (HDMI)‡,4096 x 2304 @ 60Hz
GPU Specifications,Max Resolution (DP)‡,7680 x 4320 @ 60Hz
GPU Specifications,Max Resolution (eDP - Integrated Flat Panel)‡,4096 x 2304 @ 120Hz
GPU Specifications,DirectX* Support,12.1
GPU Specifications,OpenGL* Support,4.6
GPU Specifications,OpenCL* Support,3
GPU Specifications,Multi-Format Codec Engines,1
GPU Specifications,Intel® Quick Sync Video,Yes
GPU Specifications,# of Displays Supported‡,4
GPU Specifications,Device ID,0xA7A9
Expansion Options,Intel® Thunderbolt™ 4,Yes
Expansion Options,Microprocessor PCIe Revision,Gen 4
Expansion Options,Chipset / PCH PCIe Revision,Gen 3
Expansion Options,Max # of PCI Express Lanes,20
Package Specifications,Sockets Supported,FCBGA1744
Package Specifications,Max CPU Configuration,1
Package Specifications,TJUNCTION,100°C
Package Specifications,Package Size,50mm x25mm
Package Specifications,Max Operating Temperature,100 °C
Advanced Technologies,Intel® Time Coordinated Computing (Intel® TCC)‡,Yes
Advanced Technologies,Intel® Gaussian & Neural Accelerator,3
Advanced Technologies,Intel® Thread Director,Yes
Advanced Technologies,Intel® Image Processing Unit,6
Advanced Technologies,Intel® Smart Sound Technology,Yes
Advanced Technologies,Intel® Wake on Voice,Yes
Advanced Technologies,Intel® High Definition Audio,Yes
Advanced Technologies,MIPI SoundWire*,1.2
Advanced Technologies,Intel® Deep Learning Boost (Intel® DL Boost) on CPU,Yes
Advanced Technologies,Intel® Speed Shift Technology,Yes
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2"
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Flex Memory Access,Yes
Advanced Technologies,Intel® Volume Management Device (VMD),Yes
Security & Reliability,Intel® Threat Detection Technology (TDT),Yes
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® Control-Flow Enforcement Technology,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® OS Guard,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Boot Guard,Yes
Security & Reliability,Mode-based Execute Control (MBEC),Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
