Section,Key,Value
Essentials,Product Collection,RAID Accessories
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'11
Essentials,Expected Discontinuance,Q3'19
Essentials,EOL Announce,"Thursday, March 21, 2019"
Essentials,Last Order,"Monday, September 23, 2019"
Essentials,Last Receipt Attributes,"Tuesday, January 21, 2020"
Essentials,Long Life,No
Essentials,Target Market,Mainstream
Essentials,Supported Devices,SAS/SATA
Essentials,Included Items,Two cables are included in the kit
Supplemental Information,Description,"Kit of 2 cables, 740mm length, straigth mini-SAS 8087 connector on one end and 4 x 7-pin SATA connectors plus SGPIO connector on the other end."
