Section,Key,Value
Essentials,Product Collection,Intel® RAID Controllers
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q4'20
Essentials,Expected Discontinuance,2022
Essentials,EOL Announce,"Thursday, January 27, 2022"
Essentials,Last Order,"Thursday, January 27, 2022"
Essentials,Last Receipt Attributes,"Thursday, January 27, 2022"
Essentials,Target Market,Entry
Essentials,Board Form Factor,MD2 low profile
Essentials,Supported Devices,SATA Only
Essentials,Supported Operating Systems,CerntOS 7.6Windows Server 2016Windows Server 2019SLES15SP1RH8.2
Essentials,RAID Level Supported,RAID 1
Essentials,JBOD Mode,No
Essentials,# of Ports Internal,2
Essentials,# of Devices Supported,2
Essentials,Cache Memory,None
Essentials,PCIe Host Interface,PCIe x2 Gen2
Essentials,IO Processor Model,Marvell 88SE9230A1-NAA2C000-W572
Essentials,Additional Features,"1) Supports up to two SATA M.2 SSDs (2280/22110, Mkey and Bkey).2) Legacy and UEFI boot mode"
Essentials,Included Items,(20) MD2 low profile card
Essentials,Use Conditions,Server/Enterprise
Supplemental Information,Description,PCIe GEN2.0 x2 RAID card supporting 2 x M.2 SATA devices in a RAID1 configuration.
