Section,Key,Value
Essentials,Product Collection,Rail Options
Essentials,Code Name,Products formerly Sawtooth
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'17
Essentials,Expected Discontinuance,2022
Essentials,EOL Announce,"Friday, August 26, 2022"
Essentials,Last Order,"Friday, December 30, 2022"
Essentials,Last Receipt Attributes,"Friday, June 30, 2023"
Essentials,Included Items,(1) - Bracket(3) – GPGPU power cable(3) – Xeon Phi* specific bracket(1) – 2x2 Aux-In power cable
Supplemental Information,Description,"KIT for securing full length GPU cards to fan bulkhead, for use in P4000 chassis"
