Section,Key,Value
Essentials,Product Collection,I/O Options
Essentials,Code Name,Products formerly Adams Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q4'16
Essentials,Expected Discontinuance,Q2'19
Essentials,EOL Announce,"Monday, June 10, 2019"
Essentials,Last Order,"Friday, August 9, 2019"
Essentials,Last Receipt Attributes,"Saturday, December 7, 2019"
Essentials,Included Items,(1) KNL fabric carrier; (1) 2 port KNL fabric carrier; (1) 2 port IFP card; (1) 2 port IFP cable; (1) sideband cable
Supplemental Information,Description,Intel® Omni-Path 2 port upgrade kit  for S7200AP family only
