Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i7-3960X Processor Extreme Edition (15M Cache, 3.30 GHz) FC-LGA10, Tray",Ordering Code,CM8061907184018
"Intel® Core™ i7-3960X Processor Extreme Edition (15M Cache, 3.30 GHz) FC-LGA10, Tray",Spec Code,SR0KF
"Intel® Core™ i7-3960X Processor Extreme Edition (15M Cache, 3.30 GHz) FC-LGA10, Tray",Shipping Media,TRAY
"Intel® Core™ i7-3960X Processor Extreme Edition (15M Cache, 3.30 GHz) FC-LGA10, Tray",Stepping,C2
"Intel® Core™ i7-3960X Processor Extreme Edition (15M Cache, 3.30 GHz) FC-LGA10, Tray",MDDS Content IDs,706555
"Intel® Core™ i7-3960X Processor Extreme Edition (15M Cache, 3.30 GHz) FC-LGA10, Tray",PCN Content IDs,"796226,802395,799686,805021,799692,802525,804254,810640,813819,813824"
"Boxed Intel® Core™ i7-3960X Processor Extreme Edition (15M Cache, 3.30 GHz) FC-LGA10",Ordering Code,BX80619I73960X
"Boxed Intel® Core™ i7-3960X Processor Extreme Edition (15M Cache, 3.30 GHz) FC-LGA10",Spec Code,SR0KF
"Boxed Intel® Core™ i7-3960X Processor Extreme Edition (15M Cache, 3.30 GHz) FC-LGA10",Shipping Media,BOX
"Boxed Intel® Core™ i7-3960X Processor Extreme Edition (15M Cache, 3.30 GHz) FC-LGA10",Stepping,C2
"Boxed Intel® Core™ i7-3960X Processor Extreme Edition (15M Cache, 3.30 GHz) FC-LGA10",MDDS Content IDs,707565
"Boxed Intel® Core™ i7-3960X Processor Extreme Edition (15M Cache, 3.30 GHz) FC-LGA10",PCN Content IDs,"799692,804254,808891,809454"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
