Section,Key,Value
Essentials,Product Collection,Intel® Server Board S2600BPR
Essentials,Code Name,Products formerly Buchanan Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'19
Essentials,Expected Discontinuance,2023
Essentials,EOL Announce,"Friday, May 5, 2023"
Essentials,Last Order,"Friday, June 30, 2023"
Essentials,Limited 3-year Warranty,Yes
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,# of QPI Links,2
Essentials,Supported Operating Systems,"Windows Server 2019*, Windows Server 2016*, Red Hat Enterprise Linux 7.6*, Red Hat Enterprise Linux 7.5*, SUSE Linux Enterprise Server 15*, SUSE Linux Enterprise Server 12 SP4*, Ubuntu*"
Essentials,Compatible Product Series,2nd Generation Intel® Xeon® Scalable Processors
Essentials,Board Form Factor,"Custom 6.8"" x 19.1"""
Essentials,Chassis Form Factor,Rack
Essentials,Socket,Socket P
Essentials,Integrated Systems Available,No
Essentials,Integrated BMC with IPMI,IPMI 2.0 & Redfish
Essentials,Rack-Friendly Board,Yes
Essentials,TDP,165 W
Essentials,Included Items,OEM 10 pack includes (10) Intel® Server Board S2600BPBR
Essentials,Board Chipset,Intel® C621 Chipset
Essentials,Target Market,High Performance Computing
Supplemental Information,Embedded Options Available,No
Supplemental Information,Datasheet,View now
Supplemental Information,Description,A high-density server board supporting two 2nd Generation Intel® Xeon® Processor Scalable Family supporting dual 10GbE and 16 DIMMs with two DIMMs per channel designed for large memory bandwidth; an ideal option for HPC and datacenter deployment.
Memory Specifications,Max Memory Size (dependent on memory type),2.8 TB
Memory Specifications,Memory Types,DDR4 ECC RDIMM/LRDIMM 2133/2400/2666/2933 & Intel® Optane™ DC Persistent Memory Supported
Memory Specifications,Max # of Memory Channels,12
Memory Specifications,# of Memory Slots,16
Memory Specifications,ECC Memory Supported‡,Yes
Memory Specifications,Intel® Optane™ Persistent Memory Supported,Yes
GPU Specifications,Integrated Graphics‡,No
GPU Specifications,Graphics Output,VGA
GPU Specifications,Discrete Graphics,Supported
Expansion Options,PCI Express Revision,3.0
Expansion Options,Max # of PCI Express Lanes,80
Expansion Options,Riser Slot 1: Total # of Lanes,16
Expansion Options,Riser Slot 2: Total # of Lanes,24
Expansion Options,Riser Slot 3: Total # of Lanes,24
Expansion Options,Riser Slot 4: Total # of Lanes,16
I/O Specifications,# of USB Ports,2
I/O Specifications,USB Revision,3.0
I/O Specifications,Total # of SATA Ports,4
I/O Specifications,RAID Configuration,RAID Levels 0/1/10/5/50 (LSI)
I/O Specifications,# of Serial Ports,1
I/O Specifications,Integrated LAN,Dual 10GBase-T ports
I/O Specifications,Embedded USB (eUSB) Solid State Drive Option,No
I/O Specifications,Integrated InfiniBand*,No
Package Specifications,Max CPU Configuration,2
Advanced Technologies,Intel® Optane™ Memory Supported‡,Yes
Advanced Technologies,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Advanced Technologies,Intel® Remote Management Module Support,Yes
Advanced Technologies,TPM Version,2.0
Intel® Transparent Supply Chain,Includes Statement of Conformance and Platform Certificate,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
