Section,Key,Value
Essentials,Product Collection,Rail Options
Essentials,Code Name,Products formerly Union Peak
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'13
Essentials,Expected Discontinuance,Q3'20
Essentials,EOL Announce,"Monday, July 20, 2020"
Essentials,Last Order,"Thursday, August 20, 2020"
Essentials,Last Receipt Attributes,"Tuesday, October 20, 2020"
Essentials,Included Items,"(1) bracket, (2) power cables, (2) extension brackets, screws"
Supplemental Information,Description,Bracket for securing full length double width graphic cards to fan bulkhead. For use in P4000M chassis
