Section,Key,Value
Essentials,Product Collection,Intel® Xeon® W Processor
Essentials,Code Name,Products formerly Skylake
Essentials,Vertical Segment,Desktop
Essentials,Processor Number,W-3175X
Essentials,Lithography,14 nm
Essentials,Recommended Customer Price,$2999.00
CPU Specifications,Total Cores,28
CPU Specifications,Total Threads,56
CPU Specifications,Max Turbo Frequency,3.80 GHz
CPU Specifications,Processor Base Frequency,3.10 GHz
CPU Specifications,Cache,38.5 MB
CPU Specifications,Max # of UPI Links,0
CPU Specifications,Bus Speed,8 GT/s
CPU Specifications,TDP,255 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q4'18
Supplemental Information,Servicing Status,End of Servicing Updates
Supplemental Information,End of Servicing Updates Date,"Sunday, December 31, 2023"
Supplemental Information,Embedded Options Available,No
Supplemental Information,Included Items,Please note: The boxed product does not include a fan or heat sink
Memory Specifications,Max Memory Size (dependent on memory type),512 GB
Memory Specifications,Memory Types,DDR4-2666
Memory Specifications,Maximum Memory Speed,2666 MHz
Memory Specifications,Max # of Memory Channels,6
Memory Specifications,ECC Memory Supported‡,Yes
Expansion Options,Scalability,1S Only
Expansion Options,PCI Express Revision,3.0
Expansion Options,Max # of PCI Express Lanes,48
Package Specifications,Sockets Supported,FCLGA3647
Package Specifications,Max CPU Configuration,1
Package Specifications,TCASE,70°C
Package Specifications,TJUNCTION,85°C
Package Specifications,Package Size,76.0mm x 56.5mm
Advanced Technologies,Intel® Optane™ Memory Supported‡,No
Advanced Technologies,Intel® Speed Shift Technology,Yes
Advanced Technologies,Intel® Turbo Boost Max Technology 3.0‡,No
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,Yes
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.2, Intel® AVX, Intel® AVX2, Intel® AVX-512"
Advanced Technologies,# of AVX-512 FMA Units,2
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Intel® Volume Management Device (VMD),Yes
Security & Reliability,Intel vPro® Eligibility‡,Intel vPro® Platform
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Boot Guard,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
