Section,Key,Value
Essentials,Product Collection,Intel Agilex® Development Kits
Essentials,Marketing Status,Launched
Essentials,Launch Date,Q2'20
Essentials,Featured FPGA,Intel Agilex® 7 FPGA F-Series AGFB014R24B2E2V
Essentials,Logic Elements (LE),1437240
Essentials,On-chip Memory,190 Mb
Essentials,DSP Blocks,4510
Essentials,FPGA Package,R24B
Essentials,Board Type,PCIe
Essentials,Included Software,Intel® Quartus® Prime Pro Edition
Essentials,Ordering Part Number,DK-DEV-AGF014EA
Essentials,Distributor Availability,ArrowDigiKeyMouser
Board Specifications,Interfaces,"PCIe, QSFPDD"
Board Specifications,Expansion,DIMM
Board Specifications,Memory,DDR4
Board Specifications,Golden Hardware/System Reference Design (GHRD/GSRD),Hardware Only
Board Specifications,Special Feature,"HPS, Boot Flash"
Board Specifications,Versions,Production (Enpirion Power)
Supplemental Information,Description,The Intel Agilex® 7 FPGA F-Series development kit delivers a complete design environment that includes all the hardware and software within a PCI Express* (PCIe) form factor.
Supplemental Information,Included Items,1x DDR4 DIMM moduleUSB 2.0 MicroUSB cableEthernet cable240W power adapter and NA/EU/JP/UK cordsATX power convert cable - 24 pin to 6 pin
Supplemental Information,User Guide,View now
